[290.51078755   2.22129115  51.12017358   2.82110985]
[44.20885879  1.95409677 48.7915394   1.15514509]
[337.61659579   2.7505941   67.17134114   2.85075581]
[137.60746063   1.38754256 241.22499262   2.78276307]
[100.33367337   1.25835408 209.54696624   1.14000283]
[44.20885879  1.95409677 48.64176502  1.15514509]
[100.33367337   1.25835408 206.44903523   1.25958246]
[290.51078755   2.22129115  51.12017358   1.12985098]
[337.61659579   2.7505941   67.32111552   2.85075581]
[44.20885879  2.08866543 48.7915394   1.15514509]
